,mmsi,label,length,tonnage,power,geartype,secondary_geartype
409,224093320,Trawlers,19.3,50.65,220.01,OTB,NO
410,245325000,Trawlers,35.34,336.0,1052.0,OTB,OTM
411,211314800,Trawlers,22.85,132.0,221.0,OTB,PTB
412,247306490,Trawlers,17.2,34.0,114.71,OTB,NO
413,235001650,Trawlers,20.89,157.0,485.0,OTB,NO
414,247113010,Trawlers|Purse_seines,21.8,89.0,398.5,OTB,PS
415,224005870,Purse_seines,32.5,151.0,515.08,PS,NO
416,224045930,Drifting_longlines,28.0,193.0,262.69,LLD,NO
417,250001143,Trawlers|Set_gillnets,20.4,110.0,384.0,OTM,GNS
418,263410460,Purse_seines,18.5,41.56,183.87,PS,NO
419,224216490,Set_gillnets,10.05,3.63,20.6,GNS,GTR
420,224134990,Trawlers,26.25,129.05,367.92,OTB,NO
421,224047430,Trawlers,31.35,256.48,367.92,OTB,NO
422,211402250,Trawlers,18.03,38.0,221.0,TBB,OTB
423,224126630,Trawlers,26.9,113.01,538.63,OTB,NO
424,224067130,Set_longlines,27.0,172.0,345.84,LLS,NO
425,247126690,Trawlers|Set_longlines,21.2,55.0,205.0,OTB,LLS
426,247122350,Trawlers,22.12,61.0,202.0,OTB,NO
427,224176230,Trawlers,21.0,81.84,117.73,OTB,NO
428,227682390,Trawlers|Set_gillnets,10.18,11.42,110.0,DRB,GNS
429,244299000,Trawlers,40.2,462.0,1471.0,TBB,NO
430,227556000,Set_longlines|Drifting_longlines,16.08,55.42,242.0,LLS,LLD
431,247131980,Trawlers|Purse_seines,17.89,41.0,205.9,OTB,PS
432,219689000,Trawlers,41.1,562.0,809.0,OTB,OTM
433,224330760,Trawlers,15.14,24.99,66.96,OTB,NO
434,263407860,Trawlers,25.0,179.22,453.0,OTB,NO
435,247147590,Trawlers,31.95,215.0,743.0,OTB,NO
436,245703000,Trawlers,23.22,80.0,221.0,TBB,OTB
437,237299000,Trawlers|Purse_seines,27.5,116.0,367.55,OTB,PS
438,256000534,Set_longlines|Drifting_longlines,20.26,52.0,162.0,LLS,LLD
439,224070380,Trawlers,23.12,72.42,353.2,OTB,NO
440,237983000,Purse_seines|Set_gillnets,20.15,45.0,132.32,PS,GTR
441,247112110,Trawlers,24.47,100.0,316.0,OTB,NO
442,224025230,Set_longlines,22.46,132.0,180.28,LLS,NO
443,204235000,Set_gillnets|Drifting_longlines,28.1,238.32,514.84,GNS,LLD
444,227324000,Trawlers,24.9,171.39,526.0,OTB,OTM
445,266173000,Trawlers,15.68,38.0,268.0,OTB,OTM
446,247151730,Trawlers|Set_longlines,21.1,158.0,600.0,OTB,LLS
447,248040000,Trawlers,35.0,300.0,447.6,OTB,NO
448,240153000,Trawlers,34.5,227.0,382.25,OTB,NO
449,247083280,Trawlers,20.93,56.0,234.0,OTB,NO
450,224136960,Trawlers,21.77,52.4,367.92,OTB,NO
451,232006620,Set_longlines,37.66,299.23,552.0,LLS,NO
452,235054161,Trawlers,23.13,121.0,221.0,TBB,NO
453,227678480,Trawlers,11.7,20.31,140.0,DRB,OTB
454,247144120,Trawlers,21.25,56.0,220.65,OTB,NO
455,220213000,Trawlers,20.1,60.7,221.0,TBB,OTB
456,224250000,Drifting_longlines,28.3,202.0,295.81,LLD,NO
457,224026880,Set_gillnets,22.0,117.7,139.81,GNS,NO
458,224045880,Purse_seines,16.0,16.51,103.02,PS,NO
459,224859820,Purse_seines,20.5,50.92,206.03,PS,NO
460,224120840,Drifting_longlines,24.0,123.5,235.47,LLD,NO
461,227977000,Set_gillnets,16.17,49.03,184.0,GTR,GNS
462,227414000,Trawlers|other_fishing,24.5,189.13,552.0,OTB,SDN
463,247122040,Trawlers,22.68,60.0,166.3,OTB,NO
464,227143500,Trawlers,21.0,133.09,316.0,OTB,OTM
465,244860535,Trawlers|other_fishing,23.91,309.0,700.0,OTT,SSC
466,261004780,Trawlers,26.27,143.0,420.0,OTM,OTB
467,224104240,Trawlers,28.0,126.96,544.52,OTB,NO
468,224072890,Trawlers,23.25,79.69,367.92,OTB,NO
469,247142790,Trawlers,26.95,138.0,403.0,OTB,NO
470,220307000,Trawlers,19.8,104.5,479.0,OTB,NO
471,224171360,Trawlers,31.5,264.0,441.5,OTB,NO
472,224221320,Purse_seines,18.99,25.94,192.74,PS,NO
473,247145290,Trawlers|Set_longlines,21.7,50.0,331.2,OTB,LLS
474,219651000,other_fishing,19.05,54.4,340.0,SDN,NO
475,224105890,Purse_seines,25.7,97.6,257.54,PS,NO
476,224087790,Purse_seines,33.33,145.0,634.47,PS,NO
477,224005790,Drifting_longlines,28.0,201.0,389.99,LLD,NO
478,235021469,Trawlers,14.95,52.95,156.66,OTT,OTB
479,244012000,Trawlers,40.16,235.0,706.0,DRB,NO
480,247130010,Trawlers,17.5,33.0,220.0,OTB,NO
481,237045000,Trawlers,27.65,122.0,367.55,OTB,NO
482,239398000,Purse_seines|Set_gillnets,17.1,24.0,197.01,PS,GNS
483,247050760,Trawlers,21.76,90.0,588.0,OTB,NO
484,235003635,Trawlers,16.76,37.0,215.0,DRB,NO
485,204243000,Trawlers,28.0,249.0,588.4,OTB,NO
486,219007036,Trawlers|Set_gillnets,11.7,13.2,96.0,OTB,GNS
487,219740000,Trawlers,31.7,182.0,809.0,OTB,NO
488,261003650,Trawlers,17.06,37.0,121.0,OTB,OTM
489,263432000,Trawlers,24.0,172.0,398.63,OTB,NO
490,237220000,Trawlers|Purse_seines,24.7,72.0,367.55,OTB,PS
491,224004000,Trawlers,55.8,859.0,1066.96,OTB,PTB
492,247055570,Trawlers,17.47,33.0,294.0,OTB,PTM
493,240324000,Purse_seines|Set_gillnets,27.7,93.0,235.23,PS,GTR
494,275200000,Trawlers,25.45,112.0,221.0,OTM,NO
495,244684000,Trawlers,19.45,62.0,208.0,TBB,NO
496,224147350,Set_longlines,26.4,178.0,198.68,LLS,NO
497,219503000,Trawlers,41.45,375.0,847.0,OTB,NO
498,227635910,Set_gillnets,11.99,13.0,158.0,GNS,GTR
499,250103700,Trawlers,22.65,201.0,746.0,OTM,NO
500,211390480,Trawlers,21.65,107.0,221.0,OTB,PTB
501,227610980,Set_gillnets|Pots_and_traps,12.41,23.95,147.0,GTR,FPO
502,224218000,Trawlers,37.8,392.0,441.5,OTB,PTB
503,247101440,Trawlers|Purse_seines,21.78,76.0,213.0,OTB,PS
504,265769000,Trawlers,25.91,200.0,746.0,OTB,NO
505,247074670,Trawlers,25.18,114.0,735.0,OTB,PTM
506,235002330,Trawlers,22.85,206.0,480.0,OTB,NO
507,227625440,Trawlers|Set_gillnets,8.2,5.91,54.0,DRB,GNS
508,247300340,Trawlers|Purse_seines,23.7,80.0,294.0,OTB,PS
509,263377000,Set_gillnets,20.71,48.12,252.0,GNS,NO
510,227114300,Set_gillnets,11.95,12.22,324.0,GTR,GNS
511,235006737,Trawlers,16.9,47.0,172.0,DRB,NO
512,250000854,Trawlers,19.12,132.0,335.74,OTM,NO
513,224201160,Trawlers,22.0,68.5,231.05,OTB,NO
514,235109887,Set_gillnets,14.95,71.42,353.0,GNC,NO
515,247100520,Trawlers|Set_gillnets,25.0,96.0,246.3,OTB,GNS
516,241021000,Purse_seines,27.0,66.0,447.0,PS,NO
517,224000220,Set_longlines|Set_gillnets,32.6,329.0,340.69,LLS,GNS
518,247083550,Trawlers,28.45,138.0,940.0,OTB,PTM
519,275164000,Set_gillnets,25.23,68.0,110.0,GNS,NO
520,275141000,Trawlers,25.6,110.0,220.0,OTM,OTB
521,224013780,Trawlers,18.2,49.0,197.94,OTB,NO
522,219006061,Set_gillnets|Set_longlines,9.95,10.0,67.0,GNS,LLS
523,227318920,Trawlers,10.4,9.41,117.0,OTB,OTM
524,235673000,Trawlers,70.3,2055.0,4320.0,OTB,NO
525,219013192,Set_gillnets,11.96,11.5,175.0,GNS,NO
526,237526000,Trawlers,25.4,79.0,367.55,OTB,NO
527,266383000,Trawlers,14.04,19.0,269.0,OTB,NO
528,265483000,Purse_seines|Trawlers,49.86,845.0,2700.0,PS,OTM
529,224010950,Trawlers,22.09,42.94,220.75,OTB,NO
530,224050240,Purse_seines,26.23,82.29,259.01,PS,NO
531,238961610,Trawlers,17.95,29.13,162.0,OTB,DRB
532,247080210,Trawlers,21.75,70.0,308.9,OTB,NO
533,247133520,Trawlers,17.37,41.0,147.0,OTB,NO
534,239084000,Purse_seines,23.86,61.0,220.53,PS,NO
535,275086000,Trawlers,25.45,112.0,220.0,OTM,OTB
536,275273000,Trawlers,17.56,27.0,184.0,OTM,NO
537,218066000,Trawlers,140.8,9082.0,8640.0,OTM,OTB
538,224122520,Purse_seines,15.2,21.77,88.3,PS,NO
539,247143580,Trawlers|Set_longlines,24.2,62.0,149.0,OTB,LLS
540,250184000,Purse_seines|Trawlers,24.9,233.0,600.0,PS,OTM
541,234781000,Trawlers,20.21,146.0,399.0,OTB,NO
542,247144490,Trawlers,20.45,47.0,206.0,OTB,NO
543,244750011,Trawlers,30.08,131.0,395.0,DRB,NO
544,233486000,Trawlers,20.75,171.0,399.0,OTB,NO
545,247147290,Trawlers,28.1,174.0,662.4,OTB,NO
546,250190000,Trawlers,71.0,1988.0,2984.4,OTM,NO
547,220118000,other_fishing,18.3,58.5,162.0,SDN,NO
548,227107100,Set_longlines|Drifting_longlines,28.18,238.0,662.0,LLS,LLD
549,250001676,Set_longlines|Drifting_longlines,34.5,338.0,735.0,LLS,LLD
550,207824340,Set_gillnets|Pole_and_line,14.5,17.4,175.05,GNS,LHM
551,247120430,Trawlers|Set_gillnets,26.88,90.0,716.0,OTB,GNS
552,247150160,Trawlers|Set_longlines,22.12,72.0,441.6,OTB,LLS
553,227648210,Set_gillnets|Trawlers,11.94,21.42,223.0,GTR,DRB
554,246439000,Trawlers,32.2,156.0,714.0,DRB,NO
555,247051830,Trawlers,26.8,133.0,633.0,OTB,PTM
556,246296000,Trawlers,36.36,205.0,670.0,DRB,NO
557,224102740,Drifting_longlines,19.34,81.16,264.9,LLD,NO
558,211411630,Trawlers,38.33,304.0,1448.0,TBB,OTB
559,240700000,Trawlers,23.25,51.0,268.31,OTB,NO
560,247083390,Trawlers|Purse_seines,22.9,79.0,440.0,OTB,PS
561,247142050,Trawlers|Purse_seines,19.75,39.0,220.0,OTB,PS
562,235007575,Trawlers,18.0,47.0,197.72,OTT,NO
563,247100360,Trawlers|Purse_seines,25.06,100.0,216.0,OTB,PS
564,277275000,Trawlers,25.5,118.0,221.0,OTM,OTB
565,204208790,Pole_and_line,24.0,98.32,361.0,LHP,LHP
566,224138370,Trawlers,20.84,42.45,153.79,OTB,NO
567,265608620,Pots_and_traps,10.7,7.89,264.71,FPO,FPO
568,224069870,Trawlers,15.3,30.0,88.3,OTB,NO
569,240298000,Purse_seines,27.93,106.0,220.53,PS,PS
570,219001149,Trawlers|other_fishing,17.05,49.7,309.0,OTB,SDN
571,276598000,Trawlers,17.56,28.65,110.0,OTM,OTB
572,246833000,Trawlers,31.65,174.0,736.0,DRH,NO
573,224092830,Trawlers,18.0,52.68,183.96,OTB,NO
574,250142400,Trawlers|Purse_seines,23.99,240.0,625.75,OTM,PS
575,250365000,Trawlers,24.23,164.0,447.66,OTM,OTB
576,240252000,Purse_seines,26.1,95.0,220.53,PS,NO
577,219005719,Set_gillnets,10.5,6.9,88.0,GNS,GNS
578,234079000,Trawlers,18.04,121.0,375.0,OTT,NO
579,247149280,Trawlers|Set_longlines,19.09,49.0,240.0,OTB,LLS
580,219009961,Trawlers,13.81,28.6,118.0,OTB,NO
581,224072990,Purse_seines,16.5,24.6,143.49,PS,NO
582,219014192,Set_gillnets,11.81,14.2,78.0,GNS,GNS
583,237450000,Trawlers|Purse_seines,20.4,37.0,268.31,OTB,PS
584,247123680,Trawlers|Pole_and_line,15.56,30.0,147.0,OTB,LHP
585,235012902,Trawlers,11.99,16.43,221.0,OTT,OTT
586,250292000,Set_gillnets|Trawlers,26.15,140.0,448.0,GNS,OTB
587,247125640,Trawlers,24.07,63.0,331.0,OTB,NO
588,224075180,Purse_seines,31.2,194.0,313.47,PS,NO
589,212446000,Drifting_longlines|Set_longlines,17.0,43.0,237.0,LLD,LLS
590,224212280,Drifting_longlines,21.0,68.75,239.15,LLD,NO
591,235004420,Trawlers,18.26,120.0,425.0,OTB,NO
592,219022000,Trawlers,35.12,397.0,736.0,OTB,NO
593,227582920,Set_gillnets|Trollers,11.98,14.44,154.0,GTR,LTL
594,240452000,Drifting_longlines|Set_longlines,17.3,21.0,154.37,LLD,LLS
595,247141810,Trawlers|Set_gillnets,15.46,28.0,161.5,OTB,GNS
596,220225000,Trawlers,16.99,94.1,219.0,OTB,NO
597,224111960,Trawlers,21.01,60.98,161.88,OTB,NO
598,247092850,Trawlers,21.36,112.0,220.6,OTB,NO
599,230996360,Trawlers,22.55,74.0,347.0,OTM,NO
600,224382970,Trawlers,17.75,34.95,77.26,OTB,NO
601,219007235,Trawlers,12.02,12.8,184.0,OTB,OTM
602,207823230,Set_gillnets,23.8,58.7,368.0,GNS,GNS
603,247123160,Trawlers|Set_longlines,17.06,27.0,158.0,OTB,LLS
604,266354000,Trawlers,14.86,28.0,153.0,OTB,OTB
605,204270000,Set_gillnets|Pots_and_traps,15.34,23.78,102.97,GNS,FPO
606,224339190,Trawlers,20.0,66.57,320.09,OTB,NO
607,247071030,Trawlers,24.64,83.0,364.0,OTB,PTM
608,265746000,Trawlers,27.16,124.0,548.0,OTB,OTM
609,277187000,Trawlers,25.45,118.0,221.0,OTB,OTM
610,224175190,Purse_seines,21.8,46.27,269.32,PS,NO
611,219188000,Trawlers,33.0,234.0,625.0,OTB,NO
612,224578000,Drifting_longlines,29.79,238.0,441.5,LLD,NO
613,227321810,Trawlers,11.8,15.29,110.0,OTB,DRB
614,232004906,Trawlers,18.25,85.0,372.0,DRB,NO
615,224148470,Purse_seines,17.72,24.44,169.24,PS,NO
616,235009060,Trawlers,13.97,41.5,221.0,OTT,NO
617,227317830,Set_gillnets,10.4,8.23,125.0,GTR,GNS
618,224223470,Set_gillnets,10.35,5.23,84.62,GNS,GTR
619,250000361,Trawlers,35.14,187.0,520.0,DRB,NO
620,247114610,Trawlers,17.22,42.0,88.0,OTB,NO
621,232006240,Trawlers,26.54,251.0,428.0,OTB,NO
622,263407340,Purse_seines,27.0,84.7,294.0,PS,NO
623,247149810,Trawlers|Purse_seines,26.88,154.0,294.0,OTB,PS
624,227835000,Purse_seines,61.0,1383.0,2458.0,PS,NO
625,219009244,Trawlers|Set_gillnets,14.01,24.9,127.0,OTB,GNS
626,247050630,Trawlers,22.0,66.0,316.0,OTB,NO
627,261016430,Trawlers,18.92,43.0,272.0,OTB,OTM
628,237922000,Trawlers|Purse_seines,21.2,57.0,235.23,OTB,PS
629,247147280,Trawlers|Set_longlines,26.2,120.0,360.0,OTB,LLS
630,224280000,Trawlers,39.0,387.0,289.92,OTB,PTB
631,247147320,Trawlers,24.28,130.0,338.0,OTB,NO
632,247306530,Trawlers|Purse_seines,22.27,58.0,317.0,OTB,PS
633,261004850,Trawlers,26.77,169.0,419.0,OTM,OTB
634,230627000,Trawlers,39.82,422.0,1385.0,OTM,OTB
635,235003969,Trawlers,17.61,51.0,145.0,OTB,NO
636,277206000,Trawlers,25.5,117.0,221.0,OTB,OTM
637,205294000,Trawlers,21.0,62.0,221.0,TBB,OTB
638,227905000,Pots_and_traps,17.8,97.59,228.0,FPO,NO
639,235004290,Trawlers,15.75,95.0,345.0,OTB,NO
640,224249780,Trawlers,16.7,25.7,103.02,OTB,NO
641,224049260,Purse_seines,23.74,87.65,181.02,PS,NO
642,247146410,Trawlers,18.8,39.0,331.0,OTB,NO
643,224105580,Purse_seines,25.0,81.94,301.69,PS,NO
644,235081239,Trawlers,11.73,27.47,130.0,HMD,OTB
645,204212000,Drifting_longlines|Set_longlines,34.5,273.0,809.05,LLD,LLS
646,224220650,Trawlers,23.03,52.22,137.6,OTB,NO
647,263582000,Set_longlines|Drifting_longlines,44.9,602.0,926.0,LLS,LLD
648,246202000,Trawlers,41.11,253.0,894.0,DRB,NO
649,211318730,Trawlers,23.49,88.0,221.0,TBB,OTB
650,263410890,Set_longlines|Set_gillnets,16.0,49.93,179.0,LLS,GNS
651,235004378,Pots_and_traps,16.54,43.0,239.0,FPO,NO
652,247142830,Trawlers,31.6,154.0,662.0,OTB,NO
653,227652390,Set_gillnets|Pots_and_traps,11.96,20.4,224.0,GTR,FPO
654,224335000,Drifting_longlines,26.5,190.0,286.98,LLD,NO
655,265674430,Set_gillnets,10.5,13.63,163.0,GTR,GNS
656,235080782,Set_gillnets|Pole_and_line,8.5,2.83,150.0,GNS,LHP
657,237883000,Trawlers,28.2,144.0,246.26,OTB,NO
658,224048880,Purse_seines,22.5,64.5,136.13,PS,NO
659,224168820,Trawlers,27.0,126.48,367.92,OTB,NO
660,232004360,Trawlers,18.21,86.0,208.0,OTB,NO
661,237994000,Purse_seines,18.2,32.0,216.85,PS,NO
662,247092950,Trawlers,23.02,59.0,294.1,OTB,NO
663,232006060,Trawlers,36.5,312.0,1325.0,TBB,NO
664,240220000,Purse_seines,28.55,113.0,220.53,PS,NO
665,244586000,Trawlers,21.98,75.0,221.0,TBB,NO
666,263411290,Set_gillnets,19.2,82.71,208.0,GNS,GTR
667,205316000,Trawlers,36.11,351.0,942.0,TBB,OTB
668,235096987,Trawlers,26.5,180.0,597.0,TBB,NO
669,244957000,Trawlers,18.99,56.0,183.0,TBB,NO
670,247082320,Trawlers|Set_longlines,24.62,106.0,250.0,OTB,LLS
671,265787000,Trawlers,26.0,196.0,625.0,OTB,OTB
672,224079860,Trawlers,15.61,37.89,132.45,OTB,NO
673,263500291,Set_gillnets,15.0,33.15,126.5,GNS,GTR
674,263408470,Trawlers,24.8,159.24,447.42,OTB,NO
675,250186000,Trawlers,24.9,233.0,615.0,OTB,NO
676,224301000,Trawlers,49.37,638.0,720.38,OTB,PTB
677,211517200,Trawlers,19.09,55.0,221.0,OTB,PTB
678,211527000,Trawlers,17.14,33.0,221.0,TBB,OTB
679,247100630,Set_longlines|Set_gillnets,13.75,12.0,88.2,LLS,GNS
680,205306000,Trawlers,37.79,386.0,1200.0,TBB,OTB
681,235002082,Pots_and_traps,14.31,20.25,70.0,FPO,NO
682,227322690,Trawlers|Pots_and_traps,9.85,9.0,79.0,DRB,FPO
683,247071890,Trawlers,23.93,96.0,478.0,OTB,NO
684,207829280,Set_gillnets|Trawlers,25.0,76.33,661.7,GNS,PTM
685,235746000,Trawlers,61.9,1771.0,4320.0,OTM,NO
686,247053040,Trawlers,22.28,75.0,413.0,OTB,PTM
687,247145010,Trawlers,33.14,177.0,405.0,OTB,NO
688,246327000,Trawlers,23.93,130.0,221.0,TBB,OTB
689,266245000,Trawlers,21.05,121.0,370.0,OTM,NO
690,224139890,Set_longlines,17.5,46.3,58.87,LLS,NO
691,247083440,Trawlers,25.5,132.0,521.0,OTB,PTM
692,276174000,Trawlers,25.5,117.0,221.0,OTB,OTM
693,246009000,Trawlers,41.35,458.0,1102.0,TBB,OTT
694,227304010,Set_gillnets,11.97,15.0,160.0,GTR,GNS
695,211398000,Trawlers,16.45,38.0,184.0,TBB,OTB
696,224215230,Purse_seines,22.0,47.99,348.79,PS,NO
697,227575000,Set_gillnets|Set_longlines,22.09,157.0,323.0,GNS,LLS
698,250002223,Set_gillnets|other_fishing,21.02,117.0,309.0,GNS,GND
699,224212830,Trawlers,19.7,45.3,132.45,OTB,NO
700,250000897,Trawlers,22.0,174.0,441.0,OTM,OTB
701,247083450,Trawlers,17.16,34.0,181.66,OTB,NO
702,211658000,Trawlers,15.41,21.0,184.0,TBB,OTB
703,232005610,Trawlers,32.82,208.2,671.0,TBB,NO
704,237063000,Trawlers,19.4,33.0,235.23,OTB,NO
705,247148370,Trawlers|Purse_seines,17.24,50.0,176.0,OTB,PS
706,224081130,Set_gillnets,20.0,86.23,110.38,GNS,NO
707,224323960,Trawlers,16.1,34.32,55.19,OTB,NO
708,275223000,Trawlers,25.6,109.0,368.0,OTM,OTB
709,205017000,Trawlers,23.94,94.0,218.0,TBB,OTB
710,219004472,Trawlers,12.22,10.1,220.0,OTB,OTM
711,235090771,Set_gillnets,17.76,47.0,145.0,GNS,NO
712,263315000,Set_gillnets,19.5,44.32,260.99,GNS,GTR
713,224173000,Drifting_longlines,30.0,267.0,451.07,LLD,NO
714,224329000,Trawlers,28.0,217.82,275.94,OTB,NO
715,245737000,Trawlers,41.43,312.0,948.0,DRB,NO
716,247144430,Trawlers,23.23,150.0,338.56,OTB,NO
717,244032000,Trawlers,37.06,170.0,716.0,DRB,NO
718,227309000,Trawlers,24.9,178.91,478.0,PTB,PTM
719,235100414,Trawlers,25.94,261.0,480.0,PTB,NO
720,227311840,Set_gillnets,15.95,26.0,441.0,GTN,GNS
721,224175430,Set_longlines|Set_gillnets,32.0,294.0,441.5,LLS,GNS
722,237402000,Trawlers|Purse_seines,19.8,42.0,235.0,OTB,PS
723,235003310,Set_gillnets,16.6,159.0,268.0,GNS,NO
724,232007630,Trawlers,24.45,171.0,415.5,OTT,NO
725,247071120,Trawlers,17.1,33.0,206.0,OTB,PTM
726,247300570,Trawlers|Purse_seines,15.9,25.0,206.0,OTB,PS
727,245530000,Trawlers,30.05,184.0,662.0,TBB,OTB
728,224709000,Purse_seines,76.75,1929.0,3532.01,PS,NO
729,247142250,Trawlers|Set_longlines,20.86,55.0,158.0,OTB,LLS
730,224077590,Purse_seines,15.14,16.71,108.9,PS,NO
731,247281250,Trawlers,22.5,85.0,333.0,OTB,NO
732,211477000,Trawlers|Set_gillnets,17.18,53.0,221.0,OTB,GNS
733,227981000,Trawlers,22.8,127.46,368.0,PTM,OTB
734,211315230,Trawlers|Set_gillnets,11.83,15.0,133.0,OTB,GNS
735,237538000,Trawlers,29.0,165.0,264.64,OTB,NO
736,247055540,Trawlers,15.92,31.0,111.0,OTB,TBB
737,247302320,Purse_seines|Set_longlines,18.93,40.0,220.0,PS,LLS
738,247120670,Trawlers,24.95,69.0,441.0,OTB,PTM
739,250001702,Set_gillnets|Trawlers,19.92,100.0,250.0,GNS,OTM
740,211199000,Trawlers,16.98,46.0,221.0,TBB,OTB
741,224385000,Set_longlines|Set_gillnets,34.2,392.65,646.06,LLS,GNS
742,224452000,Drifting_longlines,29.0,236.0,250.18,LLD,NO
743,278526000,Trawlers,16.2,22.42,123.0,OTB,OTM
744,219443000,Trawlers,34.8,265.0,578.0,OTB,NO
745,247301090,Trawlers|Purse_seines,18.07,38.0,324.0,OTB,PS
746,224154000,Drifting_longlines,46.45,681.0,941.87,LLD,NO
747,219271000,Trawlers,40.3,449.0,1080.0,OTB,NO
748,247142320,Set_longlines|Set_gillnets,19.28,53.0,206.0,LLS,GNS
749,275127000,Trawlers,25.45,112.0,220.0,OTM,OTB
750,219009799,Set_gillnets|Trawlers,11.97,14.1,154.0,GNS,OTB
751,261011050,Trawlers,14.8,21.83,160.0,OTB,OTM
752,224261000,Drifting_longlines,31.0,232.0,496.69,LLD,NO
753,247070650,Trawlers,17.6,39.0,162.0,OTB,PTM
754,247065580,Purse_seines|Pole_and_line,27.12,75.0,441.31,PS,LHP
755,224052460,Purse_seines,34.4,192.0,551.88,PS,NO
756,227625350,Trawlers|Set_longlines,11.8,13.34,106.0,OTB,LLS
757,224143730,Drifting_longlines,21.84,92.74,80.94,LLD,NO
758,247121710,Trawlers,22.26,45.0,121.4,OTB,NO
759,224267000,Drifting_longlines,32.85,331.0,434.14,LLD,NO
760,235000150,Trawlers,18.27,133.0,350.5,OTB,NO
761,247101330,Trawlers|Set_longlines,26.9,96.0,220.0,OTB,LLS
762,246364000,Trawlers,33.78,254.0,607.0,DRB,NO
763,247144350,Trawlers|Purse_seines,15.18,18.0,162.0,OTB,PS
764,247255060,Trawlers,22.93,73.0,316.0,OTB,NO
765,224100160,Purse_seines,22.5,60.86,268.58,PS,NO
766,244644000,Trawlers,36.52,224.0,896.0,DRB,NO
767,263408350,Purse_seines,22.62,58.39,301.56,PS,NO
768,263447000,Trawlers,28.0,248.0,588.39,OTB,NO
769,224125140,Trawlers,31.4,277.0,883.0,OTB,PTB
770,247083960,Trawlers,15.63,22.0,104.0,OTB,NO
771,227641030,Trawlers|Pots_and_traps,11.93,19.49,163.0,OTB,FPO
772,238448840,Purse_seines|Set_gillnets,22.36,62.0,294.0,PS,GNS
773,233714000,Trawlers,27.41,349.0,709.0,OTT,NO
774,204260000,Trawlers,29.3,217.0,588.39,OTB,NO
775,224044350,Trawlers,17.4,44.2,245.03,OTB,NO
776,224337890,Purse_seines,28.0,129.44,268.58,PS,NO
777,224182770,Trawlers,24.78,101.29,343.64,OTB,NO
778,224190270,Purse_seines,25.0,55.23,294.33,PS,NO
779,240337000,Trawlers|Set_gillnets,36.0,292.0,205.8,OTB,GNS
780,219005671,Set_gillnets|Set_longlines,11.99,9.8,129.0,GNS,LLS
781,247300030,Purse_seines,23.85,63.0,279.49,PS,NO
782,219340000,Trawlers,48.55,735.0,1766.0,OTB,OTB
783,247053160,Trawlers|Purse_seines,18.74,39.0,316.0,OTB,PS
784,219015362,Trawlers,16.99,104.0,216.0,OTB,NO
785,224016530,Drifting_longlines,27.3,170.51,272.26,LLD,NO
786,224018370,Trawlers,24.97,89.3,323.77,OTB,NO
787,238217440,Purse_seines|Trawlers,22.1,72.0,364.0,PS,OTB
788,263405570,Purse_seines,21.09,34.45,272.0,PS,NO
789,219007932,Set_gillnets|Trawlers,10.86,8.1,78.0,GNS,OTB
790,224049380,Trawlers,25.12,98.91,294.33,OTB,NO
791,211462000,Trawlers,16.35,35.0,221.0,OTB,PTB
792,227589000,Trawlers,14.4,36.0,243.0,OTB,PTM
793,247099420,Trawlers|Purse_seines,18.55,51.0,220.6,OTB,PS
794,256000656,Drifting_longlines|Set_longlines,23.9,75.0,597.0,LLD,LLS
795,256000655,Trawlers,23.85,280.08,448.0,OTB,NO
796,240759000,Purse_seines,20.63,39.0,209.5,PS,NO
797,247092320,Trawlers,19.73,48.0,318.5,OTB,NO
798,247127020,Set_longlines|Set_gillnets,15.72,34.0,147.0,LLS,GNS
799,244541000,Trawlers,39.55,331.0,1103.0,TBB,NO
800,265751000,Trawlers,25.3,88.0,405.0,OTB,OTM
801,247124510,Trawlers|Set_longlines,17.39,65.0,219.9,OTB,LLS
802,224104430,Trawlers,21.25,65.9,117.73,OTB,NO
803,247143890,Trawlers|Set_gillnets,19.65,49.0,199.0,OTB,GNS
804,235108172,Trawlers,28.0,494.58,578.0,PTB,NO
805,235001800,Pots_and_traps,22.5,185.0,399.8,FPO,NO
806,247070360,Set_gillnets,16.78,31.0,162.0,GNS,NO
807,227322230,Trawlers,15.9,64.14,258.0,OTB,OTM
808,224177000,Trawlers,36.0,340.0,720.38,OTB,PTB
809,245416000,Trawlers,17.66,24.0,134.0,TBB,OTB
810,227316590,Set_gillnets|Set_longlines,10.7,9.69,162.0,GNS,LLS
811,239136000,Drifting_longlines|Set_gillnets,19.13,39.0,271.8,LLD,GNS
812,247053530,Trawlers,21.97,70.0,338.0,OTB,PTM
813,227312440,Set_gillnets,11.97,9.53,221.0,GTR,GNS
814,247123650,Trawlers,16.25,24.0,185.3,OTB,NO
815,248000280,Drifting_longlines,20.0,52.34,298.4,LLD,LLD
816,235095849,Trawlers,11.95,25.93,220.0,OTB,NO
817,239114000,Purse_seines,21.5,47.0,151.43,PS,NO
818,224173230,Trawlers,21.73,32.25,295.81,OTB,NO
819,263576000,Set_longlines|Drifting_longlines,40.95,593.0,633.84,LLS,LLD
820,247146830,Trawlers|Purse_seines,30.02,131.0,346.0,OTB,PS
821,244075000,Trawlers,23.94,138.0,221.0,TBB,OTB
822,224003450,Trawlers,20.2,48.48,94.92,OTB,NO
