mmsi,itu_fishing,itu_label,itu_sublabel,itu_tonnage
237976900,Fishing vessel,Fishing vessel,,
237977200,Fishing vessel,Fishing vessel,,
237977500,Fishing vessel,Fishing vessel,,
237977800,Fishing vessel,Fishing vessel,,
237977900,Fishing vessel,Fishing vessel,,
237978100,Fishing vessel,Fishing vessel,,
237978300,Fishing vessel,Fishing vessel,,
237978700,Fishing vessel,Fishing vessel,,
237979100,Fishing vessel,Fishing vessel,,11.0
237979200,Fishing vessel,Fishing vessel,,11.0
237980000,Fishing vessel,Fishing vessel,,43.0
237980300,Fishing vessel,Fishing vessel,,11.0
237980500,Fishing vessel,Fishing vessel,,
237981800,Fishing vessel,Fishing vessel,,14.0
237981900,Fishing vessel,Fishing vessel,,
237982000,Fishing vessel,Fishing vessel,,
237982400,Fishing vessel,Fishing vessel,,
237983000,Fishing vessel,Fishing vessel,,
237983200,Fishing vessel,Fishing vessel,,
237983300,Fishing vessel,Fishing vessel,,
237983500,Fishing vessel,Fishing vessel,,
237984000,Fishing vessel,Fishing vessel,,
237987000,Fishing vessel,Fishing vessel,,
237989000,Fishing vessel,Fishing vessel,,49.0
237990400,Fishing vessel,Fishing vessel,,
237990600,Fishing vessel,Fishing vessel,,
237990700,Fishing vessel,Fishing vessel,,13.0
237990800,Fishing vessel,Fishing vessel,,16.0
237991300,Fishing vessel,Fishing vessel,,
237991900,Fishing vessel,Fishing vessel,,
237992200,Fishing vessel,Fishing vessel,,9.0
237992500,Fishing vessel,Fishing vessel,,
237993000,Fishing vessel,Fishing vessel,,
237994000,Fishing vessel,Fishing vessel,,32.0
237994400,Fishing vessel,Fishing vessel,,13.0
237995000,Fishing vessel,Fishing vessel,,
237995900,Fishing vessel,Fishing vessel,,
237996000,Fishing vessel,Fishing vessel,,33.0
237996100,Fishing vessel,Fishing vessel,,
237998000,Fishing vessel,Fishing vessel,,50.0
237998900,Fishing vessel,Fishing vessel,,12.0
237999100,Fishing vessel,Fishing vessel,,16.0
237999400,Fishing vessel,Fishing vessel,,
237999600,Fishing vessel,Fishing vessel,,
237999900,Fishing vessel,Fishing vessel,,14.0
239002400,Fishing vessel,Fishing vessel,,18.0
239002900,Fishing vessel,Fishing vessel,,
239003400,Fishing vessel,Fishing vessel,,13.0
239003500,Fishing vessel,Fishing vessel,,4.0
239005900,Fishing vessel,Fishing vessel,,
239006500,Fishing vessel,Fishing vessel,,
239007300,Fishing vessel,Fishing vessel,,
239008600,Fishing vessel,Fishing vessel,,13.0
239008700,Fishing vessel,Fishing vessel,,
239008800,Fishing vessel,Fishing vessel,,
239009300,Fishing vessel,Fishing vessel,,
239010100,Fishing vessel,Fishing vessel,,
239012400,Fishing vessel,Fishing vessel,,
239013000,Fishing vessel,Fishing vessel,,
239014800,Fishing vessel,Fishing vessel,,
239016000,Fishing vessel,Fishing vessel,,
239017000,Fishing vessel,Fishing vessel,,82.0
239020000,Fishing vessel,Fishing vessel,,52.0
239021000,Fishing vessel,Fishing vessel,,88.0
239022000,Fishing vessel,Fishing vessel,,47.0
239023000,Fishing vessel,Fishing vessel,,56.0
239023300,Fishing vessel,Fishing vessel,,12.0
239025000,Fishing vessel,Fishing vessel,,47.0
239037700,Fishing vessel,Fishing vessel,,
239038200,Fishing vessel,Fishing vessel,,
239039400,Fishing vessel,Fishing vessel,,
239039600,Fishing vessel,Fishing vessel,,1.0
239039700,Fishing vessel,Fishing vessel,,
239040200,Fishing vessel,Fishing vessel,,
239040500,Fishing vessel,Fishing vessel,,16.0
239040600,Fishing vessel,Fishing vessel,,
239040700,Fishing vessel,Fishing vessel,,
239043300,Fishing vessel,Fishing vessel,,
239043600,Fishing vessel,Fishing vessel,,
239044000,Fishing vessel,Fishing vessel,,62.0
239044100,Fishing vessel,Fishing vessel,,20.0
239046600,Fishing vessel,Fishing vessel,,
239048000,Fishing vessel,Fishing vessel,,
239049000,Fishing vessel,Fishing vessel,,
239049100,Fishing vessel,Fishing vessel,,18.0
239050000,Fishing vessel,Fishing vessel,,60.0
239050100,Fishing vessel,Fishing vessel,,
239050600,Fishing vessel,Fishing vessel,,
239051000,Fishing vessel,Fishing vessel,,
239051400,Fishing vessel,Fishing vessel,,6.0
239052100,Fishing vessel,Fishing vessel,,
239052200,Fishing vessel,Fishing vessel,,
239052700,Fishing vessel,Fishing vessel,,
239053000,Fishing vessel,Fishing vessel,,76.0
239062700,Fishing vessel,Fishing vessel,,
239063700,Fishing vessel,Fishing vessel,,
239064800,Fishing vessel,Fishing vessel,,12.0
239064900,Fishing vessel,Fishing vessel,,14.0
239066000,Fishing vessel,Fishing vessel,,56.0
239067300,Fishing vessel,Fishing vessel,,
239067800,Fishing vessel,Fishing vessel,,
239068000,Fishing vessel,Fishing vessel,,
239068700,Fishing vessel,Fishing vessel,,
239069700,Fishing vessel,Fishing vessel,,
239070600,Fishing vessel,Fishing vessel,,
239072200,Fishing vessel,Fishing vessel,,
239073000,Fishing vessel,Fishing vessel,,
239074200,Fishing vessel,Fishing vessel,,
239074700,Fishing vessel,Fishing vessel,,
239075500,Fishing vessel,Fishing vessel,,
239075600,Fishing vessel,Fishing vessel,,
239079000,Fishing vessel,Fishing vessel,,67.0
239080100,Fishing vessel,Fishing vessel,,
239083000,Fishing vessel,Fishing vessel,,67.0
239084800,Fishing vessel,Fishing vessel,,
239085000,Fishing vessel,Fishing vessel,,41.0
239085500,Fishing vessel,Fishing vessel,,15.0
239085600,Fishing vessel,Fishing vessel,,
239085900,Fishing vessel,Fishing vessel,,
239086000,Fishing vessel,Fishing vessel,,61.0
239086100,Fishing vessel,Fishing vessel,,
239086300,Fishing vessel,Fishing vessel,,
239086500,Fishing vessel,Fishing vessel,,12.0
239087100,Fishing vessel,Fishing vessel,,
239088000,Fishing vessel,Fishing vessel,,64.0
239088100,Fishing vessel,Fishing vessel,,
239088600,Fishing vessel,Fishing vessel,,11.0
239088700,Fishing vessel,Fishing vessel,,
239089100,Fishing vessel,Fishing vessel,,
239089400,Fishing vessel,Fishing vessel,,
239089800,Fishing vessel,Fishing vessel,,
239090400,Fishing vessel,Fishing vessel,,
239090500,Fishing vessel,Fishing vessel,,
239091400,Fishing vessel,Fishing vessel,,
239091500,Fishing vessel,Fishing vessel,,
239092200,Fishing vessel,Fishing vessel,,
239092600,Fishing vessel,Fishing vessel,,12.0
239092800,Fishing vessel,Fishing vessel,,
239093000,Fishing vessel,Fishing vessel,,56.0
239093100,Fishing vessel,Fishing vessel,,
239093500,Fishing vessel,Fishing vessel,,
239093600,Fishing vessel,Fishing vessel,,
239093700,Fishing vessel,Fishing vessel,,
239093800,Fishing vessel,Fishing vessel,,
239094000,Fishing vessel,Fishing vessel,,45.0
239094400,Fishing vessel,Fishing vessel,,12.0
239095400,Fishing vessel,Fishing vessel,,
239096000,Fishing vessel,Fishing vessel,,39.0
239096100,Fishing vessel,Fishing vessel,,
239096200,Fishing vessel,Fishing vessel,,11.0
239096600,Fishing vessel,Fishing vessel,,
239097000,Fishing vessel,Fishing vessel,,35.0
239097300,Fishing vessel,Fishing vessel,,13.0
239097500,Fishing vessel,Fishing vessel,,
239097600,Fishing vessel,Fishing vessel,,
239097800,Fishing vessel,Fishing vessel,,
239098000,Fishing vessel,Fishing vessel,,13.0
239099800,Fishing vessel,Fishing vessel,,13.0
239100000,Fishing vessel,Fishing vessel,,
239100600,Fishing vessel,Fishing vessel,,
239101000,Fishing vessel,Fishing vessel,,35.0
239101800,Fishing vessel,Fishing vessel,,
239101900,Fishing vessel,Fishing vessel,,
239102700,Fishing vessel,Fishing vessel,,
239103400,Fishing vessel,Fishing vessel,,
239104200,Fishing vessel,Fishing vessel,,5.0
239104700,Fishing vessel,Fishing vessel,,
239105700,Fishing vessel,Fishing vessel,,
239106500,Fishing vessel,Fishing vessel,,
239106900,Fishing vessel,Fishing vessel,,
239107300,Fishing vessel,Fishing vessel,,
239108200,Fishing vessel,Fishing vessel,,
239109200,Fishing vessel,Fishing vessel,,
239109600,Fishing vessel,Fishing vessel,,
239109700,Fishing vessel,Fishing vessel,,
239111400,Fishing vessel,Fishing vessel,,
239111700,Fishing vessel,Fishing vessel,,
239112300,Fishing vessel,Fishing vessel,,
239112800,Fishing vessel,Fishing vessel,,
239114000,Fishing vessel,Fishing vessel,,
239114500,Fishing vessel,Fishing vessel,,11.0
239115200,Fishing vessel,Fishing vessel,,5.0
239115400,Fishing vessel,Fishing vessel,,
239115500,Fishing vessel,Fishing vessel,,
239116000,Fishing vessel,Fishing vessel,,34.0
239116200,Fishing vessel,Fishing vessel,,
239117000,Fishing vessel,Fishing vessel,,39.0
239117700,Fishing vessel,Fishing vessel,,
239118000,Fishing vessel,Fishing vessel,,
239118400,Fishing vessel,Fishing vessel,,
239118900,Fishing vessel,Fishing vessel,,
239119100,Fishing vessel,Fishing vessel,,
239119200,Fishing vessel,Fishing vessel,,2.0
239120000,Fishing vessel,Fishing vessel,,
239120300,Fishing vessel,Fishing vessel,,
239121000,Fishing vessel,Fishing vessel,,26.0
239121100,Fishing vessel,Fishing vessel,,
239121400,Fishing vessel,Fishing vessel,,
239121500,Fishing vessel,Fishing vessel,,
239122000,Fishing vessel,Fishing vessel,,53.0
239122400,Fishing vessel,Fishing vessel,,11.0
239122700,Fishing vessel,Fishing vessel,,4.0
239123000,Fishing vessel,Fishing vessel,,27.0
239123100,Fishing vessel,Fishing vessel,,
239123400,Fishing vessel,Fishing vessel,,
239123700,Fishing vessel,Fishing vessel,,
239124500,Fishing vessel,Fishing vessel,,
239124800,Fishing vessel,Fishing vessel,,
239126400,Fishing vessel,Fishing vessel,,
239126900,Fishing vessel,Fishing vessel,,
239127400,Fishing vessel,Fishing vessel,,
239127700,Fishing vessel,Fishing vessel,,
239128000,Fishing vessel,Fishing vessel,,46.0
239128100,Fishing vessel,Fishing vessel,,
239129500,Fishing vessel,Fishing vessel,,
239130000,Fishing vessel,Fishing vessel,,82.0
239130200,Fishing vessel,Fishing vessel,,
239131000,Fishing vessel,Fishing vessel,,54.0
239132000,Fishing vessel,Fishing vessel,,
239132100,Fishing vessel,Fishing vessel,,
239133200,Fishing vessel,Fishing vessel,,
239133500,Fishing vessel,Fishing vessel,,13.0
239133900,Fishing vessel,Fishing vessel,,
239134400,Fishing vessel,Fishing vessel,,
239136000,Fishing vessel,Fishing vessel,,39.0
239136100,Fishing vessel,Fishing vessel,,
239136500,Fishing vessel,Fishing vessel,,
239137700,Fishing vessel,Fishing vessel,,
239138000,Fishing vessel,Fishing vessel,,40.0
239138400,Fishing vessel,Fishing vessel,,
239139000,Fishing vessel,Fishing vessel,,
239139300,Fishing vessel,Fishing vessel,,
239141600,Fishing vessel,Fishing vessel,,
239142000,Fishing vessel,Fishing vessel,,
239142400,Fishing vessel,Fishing vessel,,
239143000,Fishing vessel,Fishing vessel,,85.0
239144700,Fishing vessel,Fishing vessel,,2.0
239146000,Fishing vessel,Fishing vessel,,43.0
239146400,Fishing vessel,Fishing vessel,,
239147000,Fishing vessel,Fishing vessel,,36.0
239147300,Fishing vessel,Fishing vessel,,
239147600,Fishing vessel,Fishing vessel,,
239148500,Fishing vessel,Fishing vessel,,
239149000,Fishing vessel,Fishing vessel,,25.0
239149200,Fishing vessel,Fishing vessel,,
239150000,Fishing vessel,Fishing vessel,,
239151900,Fishing vessel,Fishing vessel,,
239152100,Fishing vessel,Fishing vessel,,
239154400,Fishing vessel,Fishing vessel,,4.0
239155000,Fishing vessel,Fishing vessel,,
239156900,Fishing vessel,Fishing vessel,,
239157300,Fishing vessel,Fishing vessel,,
239158100,Fishing vessel,Fishing vessel,,
239158900,Fishing vessel,Fishing vessel,,
239160000,Fishing vessel,Fishing vessel,,
239160600,Fishing vessel,Fishing vessel,,
239160700,Fishing vessel,Fishing vessel,,
239162200,Fishing vessel,Fishing vessel,,
239162500,Fishing vessel,Fishing vessel,,
239163900,Fishing vessel,Fishing vessel,,
239164400,Fishing vessel,Fishing vessel,,15.0
239166900,Fishing vessel,Fishing vessel,,
239168700,Fishing vessel,Fishing vessel,,
239168900,Fishing vessel,Fishing vessel,,
239169200,Fishing vessel,Fishing vessel,,
239170700,Fishing vessel,Fishing vessel,,
239171500,Fishing vessel,Fishing vessel,,26.0
239171900,Fishing vessel,Fishing vessel,,
239172400,Fishing vessel,Fishing vessel,,
239172500,Fishing vessel,Fishing vessel,,
239173000,Fishing vessel,Fishing vessel,,41.0
239174000,Fishing vessel,Fishing vessel,,37.0
239175000,Fishing vessel,Fishing vessel,,
239175300,Fishing vessel,Fishing vessel,,
239176000,Fishing vessel,Fishing vessel,,
239176300,Fishing vessel,Fishing vessel,,
239176900,Fishing vessel,Fishing vessel,,
239177000,Fishing vessel,Fishing vessel,,39.0
239178000,Fishing vessel,Fishing vessel,,
239180200,Fishing vessel,Fishing vessel,,
239181800,Fishing vessel,Fishing vessel,,
239183000,Fishing vessel,Fishing vessel,,86.0
239183100,Fishing vessel,Fishing vessel,,
239184000,Fishing vessel,Fishing vessel,,
239184400,Fishing vessel,Fishing vessel,,
239185400,Fishing vessel,Fishing vessel,,
239185500,Fishing vessel,Fishing vessel,,
239185700,Fishing vessel,Fishing vessel,,
239186000,Fishing vessel,Fishing vessel,,
239188000,Fishing vessel,Fishing vessel,,
239188200,Fishing vessel,Fishing vessel,,
239189000,Fishing vessel,Fishing vessel,,29.0
239189900,Fishing vessel,Fishing vessel,,9.0
239196800,Fishing vessel,Fishing vessel,,
239197600,Fishing vessel,Fishing vessel,,
239197700,Fishing vessel,Fishing vessel,,
239201000,Fishing vessel,Fishing vessel,,
239203500,Fishing vessel,Fishing vessel,,
239203800,Fishing vessel,Fishing vessel,,
239206000,Fishing vessel,Fishing vessel,,49.0
239206200,Fishing vessel,Fishing vessel,,
239207600,Fishing vessel,Fishing vessel,,
239208100,Fishing vessel,Fishing vessel,,
239208500,Fishing vessel,Fishing vessel,,
239208600,Fishing vessel,Fishing vessel,,
239208700,Fishing vessel,Fishing vessel,,
239208800,Fishing vessel,Fishing vessel,,
239209200,Fishing vessel,Fishing vessel,,
239209500,Fishing vessel,Fishing vessel,,7.0
239210400,Fishing vessel,Fishing vessel,,
239211800,Fishing vessel,Fishing vessel,,
239212200,Fishing vessel,Fishing vessel,,
239213000,Fishing vessel,Fishing vessel,,
239216800,Fishing vessel,Fishing vessel,,
239217200,Fishing vessel,Fishing vessel,,
239220500,Fishing vessel,Fishing vessel,,
239221100,Fishing vessel,Fishing vessel,,
239221600,Fishing vessel,Fishing vessel,,8.0
239221800,Fishing vessel,Fishing vessel,,
239222000,Fishing vessel,Fishing vessel,,
239222800,Fishing vessel,Fishing vessel,,
239223600,Fishing vessel,Fishing vessel,,
239224000,Fishing vessel,Fishing vessel,,
239224600,Fishing vessel,Fishing vessel,,
239225600,Fishing vessel,Fishing vessel,,
239225900,Fishing vessel,Fishing vessel,,
239226600,Fishing vessel,Fishing vessel,,
239227100,Fishing vessel,Fishing vessel,,
239228000,Fishing vessel,Fishing vessel,,
239228700,Fishing vessel,Fishing vessel,,14.0
239229300,Fishing vessel,Fishing vessel,,
239229400,Fishing vessel,Fishing vessel,,
239229800,Fishing vessel,Fishing vessel,,
239232600,Fishing vessel,Fishing vessel,,
239232800,Fishing vessel,Fishing vessel,,
239233000,Fishing vessel,Fishing vessel,,52.0
239233300,Fishing vessel,Fishing vessel,,3.0
239233400,Fishing vessel,Fishing vessel,,
239233500,Fishing vessel,Fishing vessel,,
239233900,Fishing vessel,Fishing vessel,,
239234600,Fishing vessel,Fishing vessel,,
239234800,Fishing vessel,Fishing vessel,,
239235000,Fishing vessel,Fishing vessel,,26.0
239235500,Fishing vessel,Fishing vessel,,
239235800,Fishing vessel,Fishing vessel,,
239236000,Fishing vessel,Fishing vessel,,
239236300,Fishing vessel,Fishing vessel,,5.0
239236700,Fishing vessel,Fishing vessel,,
239237100,Fishing vessel,Fishing vessel,,
239237900,Fishing vessel,Fishing vessel,,
239238300,Fishing vessel,Fishing vessel,,
239238700,Fishing vessel,Fishing vessel,,
239238800,Fishing vessel,Fishing vessel,,
239239100,Fishing vessel,Fishing vessel,,
239239500,Fishing vessel,Fishing vessel,,
239239600,Fishing vessel,Fishing vessel,,
239240000,Fishing vessel,Fishing vessel,,57.0
239241300,Fishing vessel,Fishing vessel,,
239241500,Fishing vessel,Fishing vessel,,
239242200,Fishing vessel,Fishing vessel,,
239242700,Fishing vessel,Fishing vessel,,
239243400,Fishing vessel,Fishing vessel,,
239243500,Fishing vessel,Fishing vessel,,
239244000,Fishing vessel,Fishing vessel,,
239245800,Fishing vessel,Fishing vessel,,
239248000,Fishing vessel,Fishing vessel,,
239249200,Fishing vessel,Fishing vessel,,
239250400,Fishing vessel,Fishing vessel,,
239250700,Fishing vessel,Fishing vessel,,
239250800,Fishing vessel,Fishing vessel,,
239251000,Fishing vessel,Fishing vessel,,
239251800,Fishing vessel,Fishing vessel,,
239252400,Fishing vessel,Fishing vessel,,
239253000,Fishing vessel,Fishing vessel,,49.0
239253100,Fishing vessel,Fishing vessel,,
239253700,Fishing vessel,Fishing vessel,,
239254600,Fishing vessel,Fishing vessel,,
239254700,Fishing vessel,Fishing vessel,,
239256300,Fishing vessel,Fishing vessel,,
239256600,Fishing vessel,Fishing vessel,,
239258000,Fishing vessel,Fishing vessel,,42.0
239263100,Fishing vessel,Fishing vessel,,
239263400,Fishing vessel,Fishing vessel,,
239265800,Fishing vessel,Fishing vessel,,
239266000,Fishing vessel,Fishing vessel,,
239268100,Fishing vessel,Fishing vessel,,9.0
239272000,Fishing vessel,Fishing vessel,,
239272700,Fishing vessel,Fishing vessel,,
239273700,Fishing vessel,Fishing vessel,,
239275400,Fishing vessel,Fishing vessel,,
239276800,Fishing vessel,Fishing vessel,,
239280100,Fishing vessel,Fishing vessel,,
239281100,Fishing vessel,Fishing vessel,,
239286900,Fishing vessel,Fishing vessel,,
239287000,Fishing vessel,Fishing vessel,,
239288700,Fishing vessel,Fishing vessel,,11.0
239293000,Fishing vessel,Fishing vessel,,
239295000,Fishing vessel,Fishing vessel,,
239295600,Fishing vessel,Fishing vessel,,
239296000,Fishing vessel,Fishing vessel,,
239303100,Fishing vessel,Fishing vessel,,3.0
239304700,Fishing vessel,Fishing vessel,,
239305000,Fishing vessel,Fishing vessel,,28.0
239309600,Fishing vessel,Fishing vessel,,
239311300,Fishing vessel,Fishing vessel,,
239314100,Fishing vessel,Fishing vessel,,
239314600,Fishing vessel,Fishing vessel,,
239315000,Fishing vessel,Fishing vessel,,50.0
239317300,Fishing vessel,Fishing vessel,,
239317800,Fishing vessel,Fishing vessel,,
239318400,Fishing vessel,Fishing vessel,,
239319000,Fishing vessel,Fishing vessel,,
239321000,Fishing vessel,Fishing vessel,,36.0
239322600,Fishing vessel,Fishing vessel,,
239323000,Fishing vessel,Fishing vessel,,
239323900,Fishing vessel,Fishing vessel,,
239324000,Fishing vessel,Fishing vessel,,
239324500,Fishing vessel,Fishing vessel,,8.0
239326000,Fishing vessel,Fishing vessel,,
239326500,Fishing vessel,Fishing vessel,,
239327500,Fishing vessel,Fishing vessel,,8.0
239328500,Fishing vessel,Fishing vessel,,9.0
239329000,Fishing vessel,Fishing vessel,,
239330000,Fishing vessel,Fishing vessel,,130.0
239331000,Fishing vessel,Fishing vessel,,
239332300,Fishing vessel,Fishing vessel,,
239338000,Fishing vessel,Fishing vessel,,48.0
239338800,Fishing vessel,Fishing vessel,,
239338900,Fishing vessel,Fishing vessel,,4.0
239339000,Fishing vessel,Fishing vessel,,
239340000,Fishing vessel,Fishing vessel,,53.0
239341100,Fishing vessel,Fishing vessel,,
239343000,Fishing vessel,Fishing vessel,,30.0
239344000,Fishing vessel,Fishing vessel,,28.0
239347100,Fishing vessel,Fishing vessel,,
