mmsi,label,sublabel,length,tonnage,country
150200046,Fishing vessel,Fishing vessel,nan,nan,nan
150200411,Fishing vessel,Fishing vessel,nan,nan,nan
150200946,Fishing vessel,Fishing vessel,nan,nan,nan
150200950,Fishing vessel,Fishing vessel,nan,nan,nan
150200990,Fishing vessel,Fishing vessel,nan,nan,nan
150201048,Fishing vessel,Fishing vessel,nan,nan,nan
150201178,Fishing vessel,Fishing vessel,nan,nan,nan
150201328,Fishing vessel,Fishing vessel,nan,nan,nan
150201349,Fishing vessel,Fishing vessel,nan,nan,nan
150201499,Fishing vessel,Fishing vessel,nan,nan,nan
150201655,Fishing vessel,Fishing vessel,nan,nan,nan
150201770,Fishing vessel,Fishing vessel,nan,nan,nan
150201840,Fishing vessel,Fishing vessel,nan,nan,nan
150202027,Fishing vessel,Fishing vessel,nan,nan,nan
150202239,Fishing vessel,Fishing vessel,nan,nan,nan
150202679,Fishing vessel,Fishing vessel,nan,nan,nan
150202737,Fishing vessel,Fishing vessel,nan,nan,nan
150202800,Fishing vessel,Fishing vessel,nan,nan,nan
150202868,Fishing vessel,Fishing vessel,nan,nan,nan
150202986,Fishing vessel,Fishing vessel,nan,nan,nan
150203054,Fishing vessel,Fishing vessel,nan,nan,nan
150203126,Fishing vessel,Fishing vessel,nan,nan,nan
150203127,Fishing vessel,Fishing vessel,nan,nan,nan
150203222,Fishing vessel,Fishing vessel,nan,nan,nan
150203388,Fishing vessel,Fishing vessel,nan,nan,nan
150203451,Fishing vessel,Fishing vessel,nan,nan,nan
150203465,Fishing vessel,Fishing vessel,nan,nan,nan
150203486,Fishing vessel,Fishing vessel,nan,nan,nan
150203522,Fishing vessel,Fishing vessel,nan,nan,nan
150203644,Fishing vessel,Fishing vessel,nan,nan,nan
150203680,Fishing vessel,Fishing vessel,nan,nan,nan
150203711,Fishing vessel,Fishing vessel,nan,nan,nan
150203712,Fishing vessel,Fishing vessel,nan,nan,nan
150203713,Fishing vessel,Fishing vessel,nan,nan,nan
150203733,Fishing vessel,Fishing vessel,nan,nan,nan
150203795,Fishing vessel,Fishing vessel,nan,nan,nan
150203821,Fishing vessel,Fishing vessel,nan,nan,nan
150203823,Fishing vessel,Fishing vessel,nan,nan,nan
150203887,Fishing vessel,Fishing vessel,nan,nan,nan
150203930,Fishing vessel,Fishing vessel,nan,nan,nan
150203937,Fishing vessel,Fishing vessel,nan,nan,nan
150203941,Fishing vessel,Fishing vessel,nan,nan,nan
150203945,Fishing vessel,Fishing vessel,nan,nan,nan
150204014,Fishing vessel,Fishing vessel,nan,nan,nan
150204085,Fishing vessel,Fishing vessel,nan,nan,nan
150204090,Fishing vessel,Fishing vessel,nan,nan,nan
150204240,Fishing vessel,Fishing vessel,nan,nan,nan
150204249,Fishing vessel,Fishing vessel,nan,nan,nan
150204368,Fishing vessel,Fishing vessel,nan,nan,nan
150204375,Fishing vessel,Fishing vessel,nan,nan,nan
150204402,Fishing vessel,Fishing vessel,nan,nan,nan
150204414,Fishing vessel,Fishing vessel,nan,nan,nan
150204443,Fishing vessel,Fishing vessel,nan,nan,nan
150204460,Fishing vessel,Fishing vessel,nan,nan,nan
150204461,Fishing vessel,Fishing vessel,nan,nan,nan
150204659,Fishing vessel,Fishing vessel,nan,nan,nan
150204662,Fishing vessel,Fishing vessel,nan,nan,nan
150205008,Fishing vessel,Fishing vessel,nan,nan,nan
150205010,Fishing vessel,Fishing vessel,nan,nan,nan
150205019,Fishing vessel,Fishing vessel,nan,nan,nan
150205022,Fishing vessel,Fishing vessel,nan,nan,nan
150206007,Fishing vessel,Fishing vessel,nan,nan,nan
152123456,Fishing vessel,Fishing vessel,nan,nan,nan
156789789,Fishing vessel,Fishing vessel,nan,nan,nan
168162803,Fishing vessel,Fishing vessel,nan,nan,nan
178978898,Fishing vessel,Fishing vessel,nan,nan,nan
180779680,Fishing vessel,Fishing vessel,nan,nan,nan
183051663,Fishing vessel,Fishing vessel,nan,nan,nan
188978989,Fishing vessel,Fishing vessel,nan,nan,nan
190700899,Fishing vessel,Fishing vessel,nan,nan,nan
190701084,Fishing vessel,Fishing vessel,nan,nan,nan
190701091,Fishing vessel,Fishing vessel,nan,nan,nan
190701094,Fishing vessel,Fishing vessel,nan,nan,nan
190701095,Fishing vessel,Fishing vessel,nan,nan,nan
190701129,Fishing vessel,Fishing vessel,nan,nan,nan
191283710,Fishing vessel,Fishing vessel,nan,nan,nan
199910031,Fishing vessel,Fishing vessel,nan,nan,nan
200000006,Fishing vessel,Fishing vessel,nan,nan,nan
200000012,Fishing vessel,Fishing vessel,nan,nan,nan
200000029,Fishing vessel,Fishing vessel,nan,nan,nan
200000051,Fishing vessel,Fishing vessel,nan,nan,nan
200000054,Fishing vessel,Fishing vessel,nan,nan,nan
200000088,Fishing vessel,Fishing vessel,nan,nan,nan
200000132,Fishing vessel,Fishing vessel,nan,nan,nan
200000160,Fishing vessel,Fishing vessel,nan,nan,nan
200000168,Fishing vessel,Fishing vessel,nan,nan,nan
200000198,Fishing vessel,Fishing vessel,nan,nan,nan
200000226,Fishing vessel,Fishing vessel,nan,nan,nan
200000235,Fishing vessel,Fishing vessel,nan,nan,nan
200000247,Fishing vessel,Fishing vessel,nan,nan,nan
200000256,Fishing vessel,Fishing vessel,nan,nan,nan
200000265,Fishing vessel,Fishing vessel,nan,nan,nan
200000268,Fishing vessel,Fishing vessel,nan,nan,nan
200000288,Fishing vessel,Fishing vessel,nan,nan,nan
200000310,Fishing vessel,Fishing vessel,nan,nan,nan
200000319,Fishing vessel,Fishing vessel,nan,nan,nan
200000329,Fishing vessel,Fishing vessel,nan,nan,nan
200000347,Fishing vessel,Fishing vessel,nan,nan,nan
200000350,Fishing vessel,Fishing vessel,nan,nan,nan
200000351,Fishing vessel,Fishing vessel,nan,nan,nan
200000360,Fishing vessel,Fishing vessel,nan,nan,nan
200000386,Fishing vessel,Fishing vessel,nan,nan,nan
200000429,Fishing vessel,Fishing vessel,nan,nan,nan
200000503,Fishing vessel,Fishing vessel,nan,nan,nan
200000537,Fishing vessel,Fishing vessel,nan,nan,nan
200000556,Fishing vessel,Fishing vessel,nan,nan,nan
200000581,Fishing vessel,Fishing vessel,nan,nan,nan
200000583,Fishing vessel,Fishing vessel,nan,nan,nan
200000584,Fishing vessel,Fishing vessel,nan,nan,nan
200000596,Fishing vessel,Fishing vessel,nan,nan,nan
200000661,Fishing vessel,Fishing vessel,nan,nan,nan
200000676,Fishing vessel,Fishing vessel,nan,nan,nan
200000706,Fishing vessel,Fishing vessel,nan,nan,nan
200000761,Fishing vessel,Fishing vessel,nan,nan,nan
200000795,Fishing vessel,Fishing vessel,nan,nan,nan
200000816,Fishing vessel,Fishing vessel,nan,nan,nan
200000819,Fishing vessel,Fishing vessel,nan,nan,nan
200000901,Fishing vessel,Fishing vessel,nan,nan,nan
200000929,Fishing vessel,Fishing vessel,nan,nan,nan
200000938,Fishing vessel,Fishing vessel,nan,nan,nan
200000953,Fishing vessel,Fishing vessel,nan,nan,nan
200000975,Fishing vessel,Fishing vessel,nan,nan,nan
200001019,Fishing vessel,Fishing vessel,nan,nan,nan
200001025,Fishing vessel,Fishing vessel,nan,nan,nan
200001034,Fishing vessel,Fishing vessel,nan,nan,nan
200001061,Fishing vessel,Fishing vessel,nan,nan,nan
200001068,Fishing vessel,Fishing vessel,nan,nan,nan
200001069,Fishing vessel,Fishing vessel,nan,nan,nan
200001105,Fishing vessel,Fishing vessel,nan,nan,nan
200001140,Reefer,Reefer,nan,nan,nan
200001162,Fishing vessel,Fishing vessel,nan,nan,nan
200001215,Fishing vessel,Fishing vessel,nan,nan,nan
200001245,Fishing vessel,Fishing vessel,nan,nan,nan
200001386,Fishing vessel,Fishing vessel,nan,nan,nan
200001397,Fishing vessel,Fishing vessel,nan,nan,nan
200001503,Fishing vessel,Fishing vessel,nan,nan,nan
200001557,Fishing vessel,Fishing vessel,nan,nan,nan
200001611,Fishing vessel,Fishing vessel,nan,nan,nan
200001631,Fishing vessel,Fishing vessel,nan,nan,nan
200001671,Fishing vessel,Fishing vessel,nan,nan,nan
200001773,Fishing vessel,Fishing vessel,nan,nan,nan
200001811,Fishing vessel,Fishing vessel,nan,nan,nan
200001879,Fishing vessel,Fishing vessel,nan,nan,nan
200001886,Fishing vessel,Fishing vessel,nan,nan,nan
200001892,Fishing vessel,Fishing vessel,nan,nan,nan
200001903,Fishing vessel,Fishing vessel,nan,nan,nan
200002021,Fishing vessel,Fishing vessel,nan,nan,nan
200002043,Fishing vessel,Fishing vessel,nan,nan,nan
200002055,Fishing vessel,Fishing vessel,nan,nan,nan
200002096,Fishing vessel,Fishing vessel,nan,nan,nan
200002110,Fishing vessel,Fishing vessel,nan,nan,nan
200002118,Fishing vessel,Fishing vessel,nan,nan,nan
200002128,Fishing vessel,Fishing vessel,nan,nan,nan
200002143,Fishing vessel,Fishing vessel,nan,nan,nan
200002170,Fishing vessel,Fishing vessel,nan,nan,nan
200002222,Fishing vessel,Fishing vessel,nan,nan,nan
200002374,Fishing vessel,Fishing vessel,nan,nan,nan
200002378,Fishing vessel,Fishing vessel,nan,nan,nan
200002406,Fishing vessel,Fishing vessel,nan,nan,nan
200002410,Fishing vessel,Fishing vessel,nan,nan,nan
200002465,Fishing vessel,Fishing vessel,nan,nan,nan
200002575,Fishing vessel,Fishing vessel,nan,nan,nan
200002607,Fishing vessel,Fishing vessel,nan,nan,nan
200002626,Fishing vessel,Fishing vessel,nan,nan,nan
200002804,Fishing vessel,Fishing vessel,nan,nan,nan
200002818,Fishing vessel,Fishing vessel,nan,nan,nan
200002860,Fishing vessel,Fishing vessel,nan,nan,nan
200002870,Fishing vessel,Fishing vessel,nan,nan,nan
200002888,Fishing vessel,Fishing vessel,nan,nan,nan
200002898,Fishing vessel,Fishing vessel,nan,nan,nan
200002924,Fishing vessel,Fishing vessel,nan,nan,nan
200002938,Fishing vessel,Fishing vessel,nan,nan,nan
200002958,Fishing vessel,Fishing vessel,nan,nan,nan
200003004,Fishing vessel,Fishing vessel,nan,nan,nan
200003085,Fishing vessel,Fishing vessel,nan,nan,nan
200003130,Fishing vessel,Fishing vessel,nan,nan,nan
200003289,Fishing vessel,Fishing vessel,nan,nan,nan
200003311,Fishing vessel,Fishing vessel,nan,nan,nan
200003354,Fishing vessel,Fishing vessel,nan,nan,nan
200003362,Fishing vessel,Fishing vessel,nan,nan,nan
200003412,Fishing vessel,Fishing vessel,nan,nan,nan
200003447,Fishing vessel,Fishing vessel,nan,nan,nan
200003510,Fishing vessel,Fishing vessel,nan,nan,nan
200003562,Fishing vessel,Fishing vessel,nan,nan,nan
200003585,Fishing vessel,Fishing vessel,nan,nan,nan
200003590,Fishing vessel,Fishing vessel,nan,nan,nan
200003608,Fishing vessel,Fishing vessel,nan,nan,nan
200003618,Fishing vessel,Fishing vessel,nan,nan,nan
200003655,Fishing vessel,Fishing vessel,nan,nan,nan
200003716,Fishing vessel,Fishing vessel,nan,nan,nan
200003753,Fishing vessel,Fishing vessel,nan,nan,nan
200003904,Fishing vessel,Fishing vessel,nan,nan,nan
200003913,Fishing vessel,Fishing vessel,nan,nan,nan
200003925,Fishing vessel,Fishing vessel,nan,nan,nan
200003933,Fishing vessel,Fishing vessel,nan,nan,nan
200003962,Fishing vessel,Fishing vessel,nan,nan,nan
200004019,Fishing vessel,Fishing vessel,nan,nan,nan
200004027,Fishing vessel,Fishing vessel,nan,nan,nan
200004038,Fishing vessel,Fishing vessel,nan,nan,nan
200004046,Fishing vessel,Fishing vessel,nan,nan,nan
200004054,Fishing vessel,Fishing vessel,nan,nan,nan
200004133,Fishing vessel,Fishing vessel,nan,nan,nan
200004166,Fishing vessel,Fishing vessel,nan,nan,nan
200004176,Fishing vessel,Fishing vessel,nan,nan,nan
200004285,Fishing vessel,Fishing vessel,nan,nan,nan
200004292,Fishing vessel,Fishing vessel,nan,nan,nan
200004348,Fishing vessel,Fishing vessel,nan,nan,nan
200004391,Fishing vessel,Fishing vessel,nan,nan,nan
200004392,Fishing vessel,Fishing vessel,nan,nan,nan
200004405,Fishing vessel,Fishing vessel,nan,nan,nan
200004440,Fishing vessel,Fishing vessel,nan,nan,nan
200004446,Fishing vessel,Fishing vessel,nan,nan,nan
200004451,Fishing vessel,Fishing vessel,nan,nan,nan
200004454,Fishing vessel,Fishing vessel,nan,nan,nan
200004533,Fishing vessel,Fishing vessel,nan,nan,nan
200004534,Fishing vessel,Fishing vessel,nan,nan,nan
200004574,Fishing vessel,Fishing vessel,nan,nan,nan
200004607,Fishing vessel,Fishing vessel,nan,nan,nan
200004615,Fishing vessel,Fishing vessel,nan,nan,nan
200004674,Fishing vessel,Fishing vessel,nan,nan,nan
200004676,Fishing vessel,Fishing vessel,nan,nan,nan
200004678,Fishing vessel,Fishing vessel,nan,nan,nan
200004697,Fishing vessel,Fishing vessel,nan,nan,nan
200004727,Fishing vessel,Fishing vessel,nan,nan,nan
200004758,Fishing vessel,Fishing vessel,nan,nan,nan
200004766,Fishing vessel,Fishing vessel,nan,nan,nan
200004804,Fishing vessel,Fishing vessel,nan,nan,nan
200004826,Fishing vessel,Fishing vessel,nan,nan,nan
200004835,Fishing vessel,Fishing vessel,nan,nan,nan
200004855,Fishing vessel,Fishing vessel,nan,nan,nan
200004965,Fishing vessel,Fishing vessel,nan,nan,nan
200004979,Fishing vessel,Fishing vessel,nan,nan,nan
200004995,Fishing vessel,Fishing vessel,nan,nan,nan
200005060,Fishing vessel,Fishing vessel,nan,nan,nan
200005109,Fishing vessel,Fishing vessel,nan,nan,nan
200005150,Fishing vessel,Fishing vessel,nan,nan,nan
200005165,Fishing vessel,Fishing vessel,nan,nan,nan
200005212,Fishing vessel,Fishing vessel,nan,nan,nan
200005317,Fishing vessel,Fishing vessel,nan,nan,nan
200005340,Fishing vessel,Fishing vessel,nan,nan,nan
200005348,Fishing vessel,Fishing vessel,nan,nan,nan
200005362,Fishing vessel,Fishing vessel,nan,nan,nan
200005381,Fishing vessel,Fishing vessel,nan,nan,nan
200005400,Fishing vessel,Fishing vessel,nan,nan,nan
200005404,Fishing vessel,Fishing vessel,nan,nan,nan
200005410,Fishing vessel,Fishing vessel,nan,nan,nan
200005453,Fishing vessel,Fishing vessel,nan,nan,nan
200005457,Fishing vessel,Fishing vessel,nan,nan,nan
200005459,Fishing vessel,Fishing vessel,nan,nan,nan
200005495,Fishing vessel,Fishing vessel,nan,nan,nan
200005498,Fishing vessel,Fishing vessel,nan,nan,nan
200005502,Fishing vessel,Fishing vessel,nan,nan,nan
200005511,Fishing vessel,Fishing vessel,nan,nan,nan
200005516,Fishing vessel,Fishing vessel,nan,nan,nan
200005520,Fishing vessel,Fishing vessel,nan,nan,nan
200005535,Fishing vessel,Fishing vessel,nan,nan,nan
200005536,Fishing vessel,Fishing vessel,nan,nan,nan
200005566,Fishing vessel,Fishing vessel,nan,nan,nan
200005573,Fishing vessel,Fishing vessel,nan,nan,nan
200005611,Fishing vessel,Fishing vessel,nan,nan,nan
200005668,Fishing vessel,Fishing vessel,nan,nan,nan
200005688,Fishing vessel,Fishing vessel,nan,nan,nan
200005717,Fishing vessel,Fishing vessel,nan,nan,nan
200005721,Fishing vessel,Fishing vessel,nan,nan,nan
200005734,Fishing vessel,Fishing vessel,nan,nan,nan
200005786,Fishing vessel,Fishing vessel,nan,nan,nan
200005787,Fishing vessel,Fishing vessel,nan,nan,nan
200005808,Fishing vessel,Fishing vessel,nan,nan,nan
200005817,Fishing vessel,Fishing vessel,nan,nan,nan
200005822,Fishing vessel,Fishing vessel,nan,nan,nan
200005837,Fishing vessel,Fishing vessel,nan,nan,nan
200005844,Fishing vessel,Fishing vessel,nan,nan,nan
200005854,Fishing vessel,Fishing vessel,nan,nan,nan
200005855,Fishing vessel,Fishing vessel,nan,nan,nan
200005856,Fishing vessel,Fishing vessel,nan,nan,nan
200005863,Fishing vessel,Fishing vessel,nan,nan,nan
200005866,Fishing vessel,Fishing vessel,nan,nan,nan
200005873,Fishing vessel,Fishing vessel,nan,nan,nan
200005881,Fishing vessel,Fishing vessel,nan,nan,nan
200005886,Fishing vessel,Fishing vessel,nan,nan,nan
200005896,Fishing vessel,Fishing vessel,nan,nan,nan
200005911,Fishing vessel,Fishing vessel,nan,nan,nan
200005935,Fishing vessel,Fishing vessel,nan,nan,nan
200005941,Fishing vessel,Fishing vessel,nan,nan,nan
200005942,Fishing vessel,Fishing vessel,nan,nan,nan
200005943,Fishing vessel,Fishing vessel,nan,nan,nan
200005944,Fishing vessel,Fishing vessel,nan,nan,nan
200005955,Fishing vessel,Fishing vessel,nan,nan,nan
200005969,Fishing vessel,Fishing vessel,nan,nan,nan
200005972,Fishing vessel,Fishing vessel,nan,nan,nan
200005975,Fishing vessel,Fishing vessel,nan,nan,nan
200005976,Fishing vessel,Fishing vessel,nan,nan,nan
200005978,Fishing vessel,Fishing vessel,nan,nan,nan
200005979,Fishing vessel,Fishing vessel,nan,nan,nan
200005980,Fishing vessel,Fishing vessel,nan,nan,nan
200005981,Fishing vessel,Fishing vessel,nan,nan,nan
200005986,Fishing vessel,Fishing vessel,nan,nan,nan
200005989,Fishing vessel,Fishing vessel,nan,nan,nan
200005995,Fishing vessel,Fishing vessel,nan,nan,nan
200005998,Fishing vessel,Fishing vessel,nan,nan,nan
200006000,Fishing vessel,Fishing vessel,nan,nan,nan
200006001,Fishing vessel,Fishing vessel,nan,nan,nan
200006005,Fishing vessel,Fishing vessel,nan,nan,nan
200006006,Fishing vessel,Fishing vessel,nan,nan,nan
200006016,Fishing vessel,Fishing vessel,nan,nan,nan
200006029,Fishing vessel,Fishing vessel,nan,nan,nan
200006060,Fishing vessel,Fishing vessel,nan,nan,nan
200006065,Fishing vessel,Fishing vessel,nan,nan,nan
200006072,Fishing vessel,Fishing vessel,nan,nan,nan
200006089,Fishing vessel,Fishing vessel,nan,nan,nan
200006090,Fishing vessel,Fishing vessel,nan,nan,nan
200006094,Fishing vessel,Fishing vessel,nan,nan,nan
200006119,Fishing vessel,Fishing vessel,nan,nan,nan
200006139,Fishing vessel,Fishing vessel,nan,nan,nan
200006148,Fishing vessel,Fishing vessel,nan,nan,nan
200006178,Fishing vessel,Fishing vessel,nan,nan,nan
200006241,Fishing vessel,Fishing vessel,nan,nan,nan
200006253,Fishing vessel,Fishing vessel,nan,nan,nan
200006260,Fishing vessel,Fishing vessel,nan,nan,nan
200006274,Fishing vessel,Fishing vessel,nan,nan,nan
200006285,Fishing vessel,Fishing vessel,nan,nan,nan
200006292,Fishing vessel,Fishing vessel,nan,nan,nan
200006297,Fishing vessel,Fishing vessel,nan,nan,nan
200006299,Fishing vessel,Fishing vessel,nan,nan,nan
200006342,Fishing vessel,Fishing vessel,nan,nan,nan
200006343,Fishing vessel,Fishing vessel,nan,nan,nan
200006352,Fishing vessel,Fishing vessel,nan,nan,nan
200006356,Fishing vessel,Fishing vessel,nan,nan,nan
200006394,Fishing vessel,Fishing vessel,nan,nan,nan
200006446,Fishing vessel,Fishing vessel,nan,nan,nan
200006453,Fishing vessel,Fishing vessel,nan,nan,nan
200006456,Fishing vessel,Fishing vessel,nan,nan,nan
200006463,Fishing vessel,Fishing vessel,nan,nan,nan
200006466,Fishing vessel,Fishing vessel,nan,nan,nan
200006467,Fishing vessel,Fishing vessel,nan,nan,nan
200006472,Fishing vessel,Fishing vessel,nan,nan,nan
200006509,Fishing vessel,Fishing vessel,nan,nan,nan
200006532,Fishing vessel,Fishing vessel,nan,nan,nan
200006542,Fishing vessel,Fishing vessel,nan,nan,nan
200006544,Fishing vessel,Fishing vessel,nan,nan,nan
200006589,Fishing vessel,Fishing vessel,nan,nan,nan
200006607,Fishing vessel,Fishing vessel,nan,nan,nan
200006637,Fishing vessel,Fishing vessel,nan,nan,nan
200006639,Fishing vessel,Fishing vessel,nan,nan,nan
200006661,Fishing vessel,Fishing vessel,nan,nan,nan
200006667,Fishing vessel,Fishing vessel,nan,nan,nan
200006688,Fishing vessel,Fishing vessel,nan,nan,nan
200006709,Fishing vessel,Fishing vessel,nan,nan,nan
200006733,Fishing vessel,Fishing vessel,nan,nan,nan
200006819,Fishing vessel,Fishing vessel,nan,nan,nan
200006824,Fishing vessel,Fishing vessel,nan,nan,nan
200006925,Fishing vessel,Fishing vessel,nan,nan,nan
200006957,Fishing vessel,Fishing vessel,nan,nan,nan
200006960,Fishing vessel,Fishing vessel,nan,nan,nan
200006986,Fishing vessel,Fishing vessel,nan,nan,nan
200006995,Fishing vessel,Fishing vessel,nan,nan,nan
200007006,Fishing vessel,Fishing vessel,nan,nan,nan
200007007,Fishing vessel,Fishing vessel,nan,nan,nan
200007041,Fishing vessel,Fishing vessel,nan,nan,nan
200007067,Fishing vessel,Fishing vessel,nan,nan,nan
200007087,Fishing vessel,Fishing vessel,nan,nan,nan
200007113,Fishing vessel,Fishing vessel,nan,nan,nan
200007131,Fishing vessel,Fishing vessel,nan,nan,nan
200007145,Fishing vessel,Fishing vessel,nan,nan,nan
200007181,Fishing vessel,Fishing vessel,nan,nan,nan
200007198,Fishing vessel,Fishing vessel,nan,nan,nan
200007227,Fishing vessel,Fishing vessel,nan,nan,nan
200007267,Fishing vessel,Fishing vessel,nan,nan,nan
200007342,Fishing vessel,Fishing vessel,nan,nan,nan
200007435,Fishing vessel,Fishing vessel,nan,nan,nan
200007443,Fishing vessel,Fishing vessel,nan,nan,nan
200007447,Fishing vessel,Fishing vessel,nan,nan,nan
200007485,Fishing vessel,Fishing vessel,nan,nan,nan
200007491,Fishing vessel,Fishing vessel,nan,nan,nan
200007536,Fishing vessel,Fishing vessel,nan,nan,nan
200007537,Fishing vessel,Fishing vessel,nan,nan,nan
200007538,Fishing vessel,Fishing vessel,nan,nan,nan
200007539,Fishing vessel,Fishing vessel,nan,nan,nan
200007542,Fishing vessel,Fishing vessel,nan,nan,nan
200007554,Fishing vessel,Fishing vessel,nan,nan,nan
200007556,Fishing vessel,Fishing vessel,nan,nan,nan
200007570,Fishing vessel,Fishing vessel,nan,nan,nan
200007596,Fishing vessel,Fishing vessel,nan,nan,nan
200007607,Fishing vessel,Fishing vessel,nan,nan,nan
200007615,Fishing vessel,Fishing vessel,nan,nan,nan
200007627,Fishing vessel,Fishing vessel,nan,nan,nan
200007633,Fishing vessel,Fishing vessel,nan,nan,nan
200007666,Fishing vessel,Fishing vessel,nan,nan,nan
200007678,Fishing vessel,Fishing vessel,nan,nan,nan
200007680,Fishing vessel,Fishing vessel,nan,nan,nan
200007686,Fishing vessel,Fishing vessel,nan,nan,nan
200007697,Fishing vessel,Fishing vessel,nan,nan,nan
200007699,Fishing vessel,Fishing vessel,nan,nan,nan
200007704,Fishing vessel,Fishing vessel,nan,nan,nan
200007754,Fishing vessel,Fishing vessel,nan,nan,nan
200007788,Fishing vessel,Fishing vessel,nan,nan,nan
200007809,Fishing vessel,Fishing vessel,nan,nan,nan
200007811,Fishing vessel,Fishing vessel,nan,nan,nan
200007812,Fishing vessel,Fishing vessel,nan,nan,nan
200007814,Fishing vessel,Fishing vessel,nan,nan,nan
200007842,Fishing vessel,Fishing vessel,nan,nan,nan
200007884,Fishing vessel,Fishing vessel,nan,nan,nan
200007900,Fishing vessel,Fishing vessel,nan,nan,nan
200007909,Fishing vessel,Fishing vessel,nan,nan,nan
200007910,Fishing vessel,Fishing vessel,nan,nan,nan
200007921,Fishing vessel,Fishing vessel,nan,nan,nan
200007977,Fishing vessel,Fishing vessel,nan,nan,nan
200007982,Fishing vessel,Fishing vessel,nan,nan,nan
200008065,Fishing vessel,Fishing vessel,nan,nan,nan
200008094,Fishing vessel,Fishing vessel,nan,nan,nan
200008102,Fishing vessel,Fishing vessel,nan,nan,nan
200008179,Fishing vessel,Fishing vessel,nan,nan,nan
